feature,mean_importance
return_mean1,-0.0002058818148253483
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
return_autocorrelation_lag1_1,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_rolling_sd1,0.0008448845872685948
return_autocorrelation_lag1_rolling_sd2,0.002515771492658782
return_sd1,0.00902332181943036
return_skew1,0.010212177488311346
return_sd2,0.011469244668428153
return_mean2,0.012979873225941551
return_skew2,0.028212732324259988
return_kurtosis2,0.207735365976977
return_kurtosis1,0.4666324452828331
