feature,mean_importance
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_mean2,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts1_lag_2,0.0
return_sd2,0.0
return_skew1,0.0
return_skew2,0.0
return_mean1,0.031118840622957333
sqreturn_correlation_ts1_lag_0,0.48169021186650973
sqreturn_autocorrelation_ts2_lag1,0.6772025646374502
return_sd1,0.7781149576324701
return_kurtosis2,1.44581810709524
return_kurtosis1,2.0983847060040413
